lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Blimbing, Malang","Dijual rumah hitung tanah di jalan Sungai-Sungai, Ciliwung, Blimbing, Malang  Spesifikasi : Luas tanah : 234 m² Dimensi : 11.5x20m Luas bangunan :...",1850000000.0,6.0,2.0,234.0,200.0,2026-02-15,Blimbing
"Tidar, Malang",(H462)  Luas Tanah : 105 m2  Luas Bangunan : 110 m2  Kamar Tidur : 4 Kamar Mandi : 1+2 Lantai : 2 Listrik : 2200WATT Air : PDAM Sertifikat : Hak Mi...,1250000000.0,4.0,1.0,105.0,110.0,2026-02-15,Sukun
"Araya, Malang",:fire: HOT LISTING :fire:  *Dijual Rumah Tumbuh Dekat Binus Araya Malang* :fire:  Luas Tanah 75m (5 x 15) Luas Bangunan 30 Kamar Tidur 2 Kamar Mand...,925000000.0,2.0,1.0,75.0,30.0,2026-02-15,Blimbing
"Lowokwaru, Malang",(H464)  Luas Tanah : 70 m2  Luas Bangunan : 80 m2  Kamar Tidur : 3 Kamar Mandi : 2 Lantai : 1 Listrik : 1300WATT Air : PDAM Sertifikat : Hak Milik ...,875000000.0,3.0,2.0,70.0,80.0,2026-02-15,Lowokwaru
"Blimbing, Malang",(H467) Luas Tanah : 227 m2  Luas Bangunan : 200 m2  Kamar Tidur : 3 Kamar Mandi : 2 Lantai : 2 Listrik : 3500watt Air : Sumur Bor Sertifikat : Hak ...,1500000000.0,3.0,2.0,227.0,300.0,2026-02-15,Blimbing
"Sukun, Malang","*Dijual Rumah Modern Baru 1,5 Lantai Plus Mezzanine Full Perabot di Klayatan Sukun Kota Malang*  _Note : Proses Finishing_  Spesifikasi: -Legalitas...",1100000000.0,3.0,2.0,80.0,105.0,2026-02-15,Sukun
"Sukun, Malang","(H469) Luas Tanah : 80 m2  Luas Bangunan : 105 m2  Kamar Tidur : 3 Kamar Mandi : 2 Lantai : 1,5 Listrik : 2200WATT Air : PDAM Sertifikat : Hak Mili...",1100000000.0,3.0,2.0,80.0,105.0,2026-02-15,Sukun
"Lowokwaru, Malang","Dijual Rumah Klasik di Daerah Jalan Tata Surya - Tlogomas, Lowokwaru Malang   Luas Tanah 187 m² Dimensi 11 m x 17 m Luas Bangunan 190 m² Kamar Ti...",2000000000.0,6.0,4.0,187.0,190.0,2026-02-15,Lowokwaru
"Klojen, Malang","[TURUN HARGA 2,4M]  INVESTOR CALLING TERMURAH DI KELASNYA  Dijual Rumah Klasik Lokasi Strategis Tengah Kota di Jalan Pulau-pulau, Klojen Kota Malan...",2800000000.0,7.0,3.0,316.0,450.0,2026-02-15,Klojen
"Sukun, Malang","Rumah Kontemporer Urban 2 Lantai - Kota Malang  Hunian dengan konsep kontemporer urban, menonjolkan fasad clean & modern dengan jendela besar yang ...",420000000.0,2.0,2.0,60.0,47.0,2026-02-15,Sukun
"Sukun, Malang",*Dijual Rumah Minimalis Siap Huni di Klayatan Sukun Kota Malang*  Spesifikasi  -Legalitas : SHM On hand -Luas tanah : 84 m²  -Dimensi : 6 x 14 -Lu...,595000000.0,2.0,1.0,84.0,56.0,2026-02-15,Sukun
"Sawojajar, Malang",*Dijual Rumah 2 Lantai Siap Huni Selangkah dari Exit Tol Madyopuro di Sawojajar Malang*  Spesifikasi  -Legalitas: SHM -Luas tanah : 180 m²  -Dimen...,1720000000.0,4.0,4.0,180.0,220.0,2026-02-15,Kedungkandang
"Araya, Malang",I76 :fire: HOT LISTING :fire:  *Dijual Rumah Tumbuh Dekat Binus Araya Malang* :fire:  Luas Tanah 75m (5 x 15) Luas Bangunan 30 Kamar Tidur 2 Kamar ...,925000000.0,2.0,1.0,75.0,30.0,2026-02-15,Blimbing
"Sukun, Malang","Dijual Rumah  Lokasi di Jl. Raya Tebo Selatan Kota Malang Cocok untuk hunian dan usaha, dekat dengan pusat kota malang, dekat dengan jln ijen boule...",900000000.0,5.0,3.0,218.0,350.0,2026-02-15,Sukun
"Lowokwaru, Malang","Bantaran Lowokwaru Kota Malang Selangkah Raya Suhat*  _Tinggal Finishing, Bisa Request_  Spesifikasi  - Legalitas : SHM - IMB/PBG : Ready - Luas Ta...",1200000000.0,2.0,2.0,120.0,75.0,2026-02-15,Lowokwaru
"Tidar, Malang","Dapatkan hunian nyaman dan terawat di daerah Tidar. Lokasinya bagus, dekat kampus Ma Chung dan sekolah Wesley. Cocok untuk hunian tinggal.  Spesifi...",1000000000.0,2.0,2.0,141.0,100.0,2026-02-15,Sukun
"Lowokwaru, Malang","I80 Rumah Minimalis di Kota Malang Selangkah Raya Suhat & UB  _Tinggal Finishing, Bisa Request_  Spesifikasi  - Legalitas : SHM - IMB/PBG : Ready -...",1200000000.0,2.0,2.0,120.0,75.0,2026-02-15,Lowokwaru
"Araya, Malang",Dijual Rumah Mewah Hook Araya Pondok Belimbing - Malang Kota  Spesifikasi : - Luas Tanah 540 m2 (22x25) - Luas Bangunan 700 m2 - Bangunan 2 Lantai ...,7190000000.0,7.0,7.0,540.0,700.0,2026-02-15,Blimbing
"Sulfat, Malang","# Dijual Cepat Rumah Minimalis di Pandanwangi, Sulfat Kota Malang #  Luas Tanah : 61 m2 Luas Bangunan : 77 m2 Dimensi Tanah : 6 x 10 mtr Bangunan 2...",790000000.0,3.0,2.0,61.0,72.0,2026-02-15,Blimbing
"Dieng, Malang",Lelang Terima Pengosongan Luas Tanah 631 m2 SHM Lokasi Bukit Dieng Malang,1900000000.0,4.0,3.0,631.0,350.0,2026-02-15,Sukun
"Sawojajar, Malang",Dijual Rumah Hook Siap Huni 2 Lantai Lokasi Depan Fasum Sawojajar 1 Malang  Luas tanah 108 m² Luas bangunan 170 m² Kamar tidur 4 Kamar mandi 2 Ru...,850000000.0,4.0,2.0,108.0,170.0,2026-02-15,Kedungkandang
"Dieng, Malang","Dijual Rumah Hook Siap Huni Cluster Depan di Bukit Dieng, Dieng Malang  Luas Tanah 391 m² Luas Bangunan 300 m² 2 Lantai Kamar Tidur 4 + 1 Kamar M...",6000000000.0,5.0,4.0,391.0,300.0,2026-02-15,Sukun
"Araya, Malang",Dijual Rumah Design Modern Siap Huni di Cluster Golf Kota Araya Malang  Kondisi bangunan baru  Lingkungan aman dan nyaman One gate system cluster  ...,3600000000.0,5.0,4.0,168.0,200.0,2026-02-15,Blimbing
"Blimbing, Malang","Dijual Rumah Baru 2 Lantai di Jantung Kota Malang Jalan Tumenggung Suryo, Blimbing Malang  Tipe The Selvio  Luas Tanah 72 m²  Dimensi (6 x 12) m L...",1050000000.0,2.0,2.0,72.0,50.0,2026-02-15,Blimbing
"Blimbing, Malang","Rumah Anti Ribet Bebas Macet  Dijual Rumah Baru Gress Selangkah dari Balaikota di Jalan Tumenggung Suryo, Blimbing Malang  Tipe The Paxton  Luas Ta...",1250000000.0,3.0,3.0,72.0,80.0,2026-02-15,Blimbing
"Blimbing, Malang","Satu - satunya New Brand House 3 Lantai di Jantung Kota Malang  Dijual Rumah Baru 3 Lantai Selangkah dari Balaikota di Tumenggung Suryo, Blimbing M...",1550000000.0,3.0,3.0,72.0,110.0,2026-02-15,Blimbing
"Lowokwaru, Malang",(EAY1481) Spesifikasi  -Legalitas : Sertifikat Hak Milik (SHM)  -IMB : Ready -Luas Tanah : 91 M² -Luas Bangunan : -+ 90 M² -Kamar Tidur : 3+1 -Ka...,1300000000.0,4.0,3.0,91.0,90.0,2026-02-15,Lowokwaru
"Tlogomas, Malang","Rumah 2 lantai di Tlogomas, Malang.  Dijual rumah di wilayah yang nyaman dengan pemandangan Dipinggiran kota. Properti 2 lantai ini berada di lingk...",1200000000.0,10.0,10.0,100.0,120.0,2026-02-15,Lowokwaru
"Dieng, Malang",Rumah dijual Lokasi  Dieng Langsep Kota Malang  Luas Tanah 313 m2 (Dimensi 12.5 x 26 .5 m2) Luas Bangunan 240 m2 SHM IMB Kamar Tidur 5 + 1 Kamar Ma...,3500000000.0,5.0,3.0,313.0,240.0,2026-02-15,Sukun
"Blimbing, Malang","Rumah 1 lantai, Bangunan luas, Ada 5 kamar tidur, 2 Kamar mandi. Luas Tanah 541 m2, Luas Bangunan 461 m2. Dimensi 13 x 41 m. Lokasi di Jalan daerah...",3800000000.0,5.0,2.0,541.0,461.0,2026-02-15,Blimbing
"Sukun, Malang",Siap huni rumah modern dan minimalisi bandulan kota malang  Hunian strategis kawasan yang sejuk tenang  √ Dekat dieng ijen malang  √ Dekat wisa...,360000000.0,2.0,1.0,60.0,36.0,2026-02-15,Sukun
"Dieng, Malang","# Dijual Rumah Baru Minimalis Dekat Kampus Unmer Dieng Malang #  * Rumah Baru Renovasi, akses jalan 2 mobil   Spesifikasi : Luas tanah 72 m² Dimen...",530000000.0,2.0,1.0,72.0,45.0,2026-02-15,Sukun
"Lowokwaru, Malang",Rumah Hook Ikan Ikan Blimbing Soekarno Hatta Malang  Kondisi Baru  10 Menit Raya Soekarno Hatta 5 Menit Hwa Ind   Info / Survey Leim Odin Galaxy Pr...,1300000000.0,3.0,2.0,135.0,110.0,2026-02-15,Lowokwaru
"Sukun, Malang",*DIJUAL RUMAH MEWAH SEMI FURNISH DI ISTANA DIENG*  - Dekat dengan Club House Istana Dieng - Bangunan rumah estetik - Rumah berada di hook - Selangk...,9500000000.0,6.0,4.0,486.0,450.0,2026-02-15,Sukun
"Klojen, Malang","Rumah luas, pinggir jalan, bisa untuk usaha, row jalan lebar",13500000000.0,5.0,3.0,784.0,500.0,2026-02-15,Klojen
"Lowokwaru, Malang","Rumah dijual di Telagawangi Malang menawarkan potensi luar biasa. Properti ini cocok untuk rumah usaha dengan luas tanah dan bangunan yang sama, ya...",3000000000.0,3.0,1.0,412.0,412.0,2026-02-15,Lowokwaru
"Kedungkandang, Malang",Dijual rumah minimalis harga bawah pasar di bukit indah permai  dekat exit tol Madyopuro Kota Malang   Spesifikasi : Luas Tanah : 71 m2 Dimensi : 6...,385000000.0,1.0,1.0,71.0,22.0,2026-02-15,Kedungkandang
"Blimbing, Malang","Dijual Rumah Terawat Butuh Cepat Laku di Araya Blimbing Malang      Selling Point:   * Dekat main road araya   * Bisa keluar Araya, bisa PBI   * Si...",1700000000.0,3.0,3.0,183.0,220.0,2026-02-15,Blimbing
"Sukun, Malang",Ada Halaman Belakang Bangunan Terawat Dekat Mall,2750000000.0,6.0,2.0,236.0,300.0,2026-02-15,Sukun
"Sawojajar, Malang","Lingkungan aman dan nyaman, siap huni, bangunan terawat",875000000.0,3.0,2.0,114.0,105.0,2026-02-15,Kedungkandang
"Sulfat, Malang","Dekat sekolah, dekat rsia, dekat superindo (tasu_ar)",825000000.0,2.0,2.0,120.0,90.0,2026-02-15,Blimbing
"Villa Puncak Tidar, Malang","(EAY1483) Luas Tanah 137 M² Luas Bangunan 137 M² Kamar Tidur 2  Kamar Mandi 2  Legalitas SHM Listrik 2200w  Harga 2,45 M Nego  Selangkah Ke Elpic...",2450000000.0,2.0,2.0,137.0,137.0,2026-02-15,Sukun
"Sawojajar, Malang","Rumah 2 lantai di Kedungkandang, Malang.  For sale rumah di wilayah yang asri. Properti 2 lantai ini berada di lingkungan yang mudah dijangkau.  Ka...",1800000000.0,3.0,2.0,205.0,131.0,2026-02-15,Kedungkandang
"Tidar, Malang","Rumah Dijual Di Daerah Tidar Bawah, Row Jalan Lebar, Lingkungan Nyaman Untuk Hunian, Area Ramai Dekat Minimarket, Area Kuliner Dan Kampus  Alamat :...",2800000000.0,4.0,3.0,213.0,200.0,2026-02-15,Sukun
"Araya, Malang",Spesifikasi : Luas tanah 200 m² Luas bangunan 250 m²  Bangunan 2 lantai Kamar tidur 4+1 Kamar mandi 3 +1  Taman depan & taman belakang Daya Listr...,3600000000.0,4.0,3.0,200.0,250.0,2026-02-15,Blimbing
"Tidar, Malang",*UPDATE TURUN HARGA*  # Jual Rumah Minimalis Modern Di Boulevard Perum Greenland Tidar Malang #  LT : 170 m2 LB : 90 m2 Kamar Tidur : 3 Kamar Mandi...,1700000000.0,3.0,2.0,170.0,90.0,2026-02-15,Sukun
"Sulfat, Malang","# Dijual Rumah Baru Grees Daerah Sulfat, Tengah kota Malang #  LT  : 72 m2 (6 x 12) LB  : 45 m2 1 Lantai KT  : 2 KM : 1 Carport 1 mbl Listrik...",525000000.0,2.0,1.0,72.0,45.0,2026-02-15,Blimbing
"Tlogomas, Malang",Rumah 2 lantai .  For sale rumah di wilayah yang tenang dengan pemandangan perkotaan. Properti 2 lantai bergaya minimalis ini berada di lingkungan ...,850000000.0,9.0,2.0,140.0,140.0,2026-02-15,Lowokwaru
"Klojen, Malang","DIJUAL Rumah Kondisi Baru direnovasi Lokasi Daerah Tidar Harga Sangat Menarik Dekat Jalan Poros Tidar, Kampus Machung, SPBU Tidar Kota Malang    Sp...",1800000000.0,7.0,3.0,204.0,110.0,2026-02-15,Klojen
"Klojen, Malang","DIJUAL Rumah Kawasan Elit Area Tidar Dekat Elpico Mall, Kampus Ma Chung, ITN, Sekolah Kalam Kudus Tidar, Area Kuliner Tidar Kota Malang   Spesifika...",850000000.0,2.0,1.0,111.0,45.0,2026-02-15,Klojen
"Lowokwaru, Malang","DIJUAL Rumah Lokasi Hunian Strategis dan Nyaman Dekat Pasar Blimbing, Sekolah Favorit Hwa Ind, Kampus UB, Polinema, Widyagama, ASIA, Kuliner Suhat ...",1500000000.0,4.0,2.0,117.0,132.0,2026-02-15,Lowokwaru
"Lowokwaru, Malang","DIJUAL Rumah Lokasi Dekat Kampus UB, Polinema, Dekat Kawasan Kuliner Soekarno Hatta Kota Malang   Spesifikasi : Sertifikat : SHM Luas Tanah    : 82...",750000000.0,3.0,1.0,82.0,50.0,2026-02-15,Lowokwaru
"Dieng Tidar, Malang","Dijual Rumah Klasik 2 lantai Posisi Hook di daerah Gunung - gunung, Kota Malang  ✅️ posisi hook, semi furnished ✅️ bangunan masih kokoh ✅...",6000000000.0,4.0,3.0,499.0,350.0,2026-02-15,Sukun
"Tidar, Malang",Selling Point  ✅ Lingkungan Sejuk dan Tenang ✅ Selangkah dari Universitas Machung ✅ Cocok untuk rumah pertama ✅ Cocok untuk keluarga kecil ...,535000000.0,2.0,1.0,77.0,56.0,2026-02-15,Sukun
"Tidar, Malang",Dijual Rumah Baru Gress Di Tidar - Malang  Legalitas SHM & IMB Hadap Utara Luas Tanah 176m² Dimensi 8m x 22m Luas Bangunan -/+ 290m² Bangunan 2 l...,4300000000.0,5.0,6.0,176.0,290.0,2026-02-15,Sukun
"Araya, Malang",Dijual Rumah di Blok Depan Araya Malang   Luas tanah : 202 m²  Luas Bangun : 64 m² Dimensi : 10 x 20 m Lantai  : 1 lantai Status setifikat : SHM...,1700000000.0,3.0,1.0,202.0,64.0,2026-02-15,Blimbing
"Villa Puncak Tidar, Malang",Spesifikasi : Luas tanah 345 m2 Luas bangunan 280 m2 Kamar tidur 3+1 Kamar mandi 2+1 FULL FURNISH Listrik 5.500W SHM Hook Hadap Barat dan Selatan C...,5200000000.0,3.0,2.0,345.0,280.0,2026-02-15,Sukun
"Klojen, Malang","Turun harga!  Dijual Rumah Klasik Terawat 2 lantai di Jalan Garut, Malang  ✅Cocok untuk usaha apapun ✅ Traffic yang ramai (persimpangan jalan J...",7200000000.0,4.0,3.0,304.0,400.0,2026-02-15,Klojen
"Lowokwaru, Malang","[ HARGA MIRING ]  Rumah Dijual di Istana Borobudur, Lowokwaru, Malang  Spesifikasi: Luas tanah 416 m² Luas bangunan 340 m² Tingkat 2 Kamar tidur ...",2400000000.0,8.0,4.0,416.0,340.0,2026-02-15,Lowokwaru
"Sukun, Malang","TURUN 500JUTA  Dijual rumah terawat semifurnish di Tidar bawah, Sukun, Malang  _Vibesnya homey banget_  Spesifikasi: Luas tanah : 302 m²  Dimensi:...",4250000000.0,3.0,2.0,302.0,270.0,2026-02-15,Sukun
"Lowokwaru, Malang",Dijual Rumah di Green Orchid Malang   Luas tanah : 128 m²  Luas Bangun : 150 m² Dimensi : 8 x 16 m Lantai  : 2 lantai Status setifikat : SHM Men...,2750000000.0,3.0,4.0,128.0,150.0,2026-02-15,Lowokwaru
"Sukun, Malang",Dijual Rumah baru konsep industrial modern full furnish lokasi Sukun kota Malang    Spesifikasi :   Luas tanah 76m2 Luas bangunan 115m2  Kamar tidu...,1400000000.0,3.0,2.0,76.0,115.0,2026-02-15,Sukun
"Lowokwaru, Malang",Spesifikasi : Luas tanah 106 m²  Luas bangunan 89 m² Bangunan 2 lantai Kamar tidur 3 Kamar mandi 2 Listrik 1300 VA Hadap timur laut SHM  Selling ...,1300000000.0,3.0,2.0,106.0,89.0,2026-02-15,Lowokwaru
"Dieng, Malang",Spesifikasi : Luas tanah 400 m2 Luas Bangunan 160 m2  Dimensi Bangunan(7x20) Kamar tidur 3 Kamar mandi 3  Carport Listrik 6600 watt  Air sumur  Bon...,3850000000.0,3.0,3.0,400.0,160.0,2026-02-15,Sukun
"Lowokwaru, Malang",Rumah 2 Lantai Minimalis Lokasi Strategis Di Permata Jingga  Bangunan terawat dan siap huni  Lokasi dekat ke : - sekolah sman 9 malang - kampus uni...,3000000000.0,5.0,3.0,200.0,118.0,2026-02-15,Lowokwaru
"Sukun, Malang","Rumah Istana Dieng, Malang LT 370m2 (12x31) LB 300m2 (2 lantai)  KT 3 + 1 : Kamar tidur atas 1 (set furnish+krm mandi dalam), Kamar tidur bawah 2 (...",6500000000.0,3.0,3.0,370.0,300.0,2026-02-15,Sukun
"Lowokwaru, Malang","Jual Cepat Rumah di Perumahan Green Pavillion, Lowokwaru, Malang - Hunian Nyaman & Strategis  Dapatkan rumah eksklusif di Perumahan Green Pavillion...",1700000000.0,3.0,2.0,132.0,146.0,2026-02-15,Lowokwaru
"Lowokwaru, Malang",Dijual Rumah Furnished di Graha Mulia Residence Suhat Lowokwaru Malang  Spesifikasi : LT : 86 m2 LB : 170 m2 Lantai : 3 KT : 4 KM : 2 Listrik : 220...,1150000000.0,4.0,2.0,86.0,170.0,2026-02-15,Lowokwaru
"Araya, Malang",Rumah American Style Baru Gress di�Boulevard Araya Golf Malang  Luas Tanah 375 m2 Luas Bangunan 570 m2 Kamar Tidur 6+1 Kamar Mandi 5+1 Daya Listr...,6750000000.0,6.0,5.0,375.0,570.0,2026-02-15,Blimbing
"Araya, Malang","Rumah Dijual Malang Rumah Mewah di perumahan One Gate System.
 
 * Lokasi di jalan kembar salah satu cluster Golf Araya
 * Kamar Mandi dalam
 * Car...",5900000000.0,5.0,6.0,300.0,500.0,2026-02-15,Blimbing
"Araya, Malang","Rumah Dijual Malang Dijual Rumah Dengan Desain Modern
 
 * 2 Lantai Full Bangunan
 * Ada Balkon
 * Ada Kamar Mandi dalam
 
 Fasilitas Perumahan : U...",3800000000.0,5.0,5.0,200.0,400.0,2026-02-15,Blimbing
"Sulfat, Malang","Private Cluster Eksklusif di Lokasi Premium di Tengah Kota Malang, Sulfat  Rumah 2 lantai dengan desain modern dan kualitas bangunan terbaik yang d...",1500000000.0,3.0,3.0,88.0,136.0,2026-02-15,Blimbing
"Araya, Malang","Rumah Dijual Malang Dijual Rumah Luas di Pondok Belimbing Indah Araya Malang.
 
 * Memiliki Carport untuk 1 mobil
 * Kondisi siap huni
 * Include 1...",1900000000.0,4.0,1.0,200.0,100.0,2026-02-15,Blimbing
"Lowokwaru, Malang",*DIJUAL RUMAH SIAP HUNI DI GREEN ORCHID MALANG*   Luas Tanah 90m2 Luas Bangunan 85m2 2 lantai 3 Bed room 2 Toilet Carport dan canopy untuk 2 mobil....,2200000000.0,3.0,2.0,90.0,85.0,2026-02-15,Lowokwaru
"Araya, Malang",Dijual Rumah Posisi Hook di Araya Golf Malang   Luas tanah : 416 m²  Luas Bangun : 400 m² Lantai  : 2 lantai Status setifikat : SHM Menghadap : ...,6500000000.0,6.0,3.0,416.0,400.0,2026-02-15,Blimbing
"Lowokwaru, Malang",*DIJUAL RUMAH MURAH BANYAK BONUSNYA* *Perum Graha Mulia Lowokwaru Malang*  Spesifikasi : LT : 86 m2 LB : 170 m2 Lebar depan : 8 m Lantai : 3 Kamar ...,1200000000.0,4.0,2.0,86.0,170.0,2026-02-15,Lowokwaru
"Araya, Malang",Rumah Siap Huni di Araya Golf Malang  Luas Tanah 392  Luas Bangunan 360 Kamar Tidur 5  Kamar Mandi 5 Listrik 5500 watt (token) AC  5 unit Water Hea...,6250000000.0,5.0,5.0,392.0,360.0,2026-02-15,Blimbing
"Araya, Malang",DIJUAL RUMAH ELITE JALAN KEMBAR PBI ARAYA KOTA MALANG HARGA MIRING   ROW JALAN KEMBAR BOULEVARD   SELANGKAH KE PLAZA ARAYA  Lokasi : PERUMAHAN ELIT...,7500000000.0,5.0,5.0,499.0,355.0,2026-02-15,Blimbing
"Araya, Malang","*[ RUMAH BARU GRESS MEWAH ARAYA BOULEVARD]*  *Dijual / Disewakan Rumah Megah 2,5 Lantai di Greenwood Boulevard Araya Malang*  Luas Tanah 300 (12*25...",5900000000.0,5.0,6.0,300.0,500.0,2026-02-15,Blimbing
"Dieng Tidar, Malang","Dijual Rumah Terawat dan Siap Huni di Lembah Dieng, Malang   Spesifikasi  Luas tanah : 340 m2 Dimensi: 10x34m Luas bangunan : 316 m2 1 lantai Kamar...",3000000000.0,5.0,4.0,340.0,316.0,2026-02-15,Sukun
"Araya, Malang","Dijual Rumah Modern Siap Huni di Araya Bagian Depan, Blimbing Malang   Luas Tanah 300 m2 Dimensi 12m � 25m Luas bangunan: 201 Kamar Tidur 3+1 Kam...",4500000000.0,3.0,3.0,300.0,201.0,2026-02-15,Blimbing
"Dieng, Malang","Dijual Rumah Cantik Minimalis Di Perum Austinville Dieng, Lingkungan Nyaman, Aman, One Gate System, Dekat UB 2, MaChung, Elpico Mall.   Alamat : Au...",1050000000.0,4.0,1.0,77.0,70.0,2026-02-15,Sukun
"Blimbing, Malang",Rumah Baru American Classic 3 Lantai di Sulfat Blimbing Kota Malang  progress bangun kisaran 85%  Spesifikasi - Legalitas : sertifikat hak milik (S...,2300000000.0,3.0,3.0,96.0,200.0,2026-02-15,Blimbing
"Blimbing, Malang",DI JUAL CEPAT BU!!! RUMAH LOKASI PERUM PLAOSAN BLIMBING KOTA MALANG   Lokasi: Plaosan Kota Malang  Spesifikasi: - Luas Tanah 74 m² - Luas Bangunan...,550000000.0,2.0,1.0,74.0,60.0,2026-02-15,Blimbing
"Lowokwaru, Malang","Rumah Minimalis 3 Kamr di Area Perumahan Bantaran Cengger Ayam Suhat.    Lokasi dekat dengan jalan soekarno hatta, pusat perbelanjaan, rumah sakit,...",900000000.0,3.0,2.0,135.0,100.0,2026-02-15,Lowokwaru
"Blimbing, Malang","Turun Harga!! Rumah Murah Lokasi Nyaman Perumahan BMW Sulfat.  Lokasi dekat dengan jalan soekarno hatta, pusat perbelanjaan, rumah sakit, pom bensi...",1000000000.0,4.0,2.0,120.0,100.0,2026-02-15,Blimbing
"Lowokwaru, Malang","Rumah Jual Area Lowokwaru Lokasi Strategis Row Jalan Lebar Dekat Kampus UB, Polinema, ASIA, ABM, Pasar Blimbing, Kuliner Soekarno Hatta Akses Mudah...",2100000000.0,3.0,1.0,257.0,220.0,2026-02-15,Lowokwaru
"Lowokwaru, Malang","Dijual Rumah 2 Lantai dekat dengan Kampus UIN, UMM, UNISMA di daerah Merjosari Lowokwaru Kota Malang  Perum Grand Aleena, Lowokwaru.  Spesifikasi :...",530000000.0,2.0,1.0,69.0,48.0,2026-02-15,Lowokwaru
"Araya, Malang",Dijual Rumah Bangunan Baru Gaya Modern Colonial Classic di Araya Malang   Luas tanah :� 200 m2  Dimensi : 10 * 20 Luas bangunan :� -/+ 360 m2  ...,2700000000.0,9.0,9.0,200.0,360.0,2026-02-15,Blimbing
"Araya, Malang","Dijual Rumah Murah di Kawasan MHouse Araya, Blimbing � Malang  Luas Tanah: 13 m2 Luas Bangunan: 27 m2 Jumlah Lantai: 2 Kamar Tidur: 1 Kamar Mandi...",400000000.0,1.0,2.0,13.0,27.0,2026-02-15,Blimbing
"Blimbing, Malang","DIJUAL CEPAT RUMAH MINIMALIS 2 LANTAI - KONDISI BARU - HARGA TERJANGKAU DI BLIMBING MALANG Lokasi : Jalan Cakalang, Blimbing - Malang  Luas Tanah :...",960000000.0,3.0,2.0,77.0,138.0,2026-02-15,Blimbing
"Araya, Malang",Rumah Design Modern Siap Huni di Cluster Golf Kota Araya Malang  - kondisi bangunan baru  - ?lingkungan aman dan nyaman - ?one gate system cluster ...,3600000000.0,4.0,3.0,168.0,200.0,2026-02-15,Blimbing
"Araya, Malang",Dijual Rumah di Araya Golf Malang Siap Huni   Luas tanah : 200 m2 Luas Bangun : 300 m2 Dimensi : 10 x 20 m Lantai� : 2 lantai Status setifikat : ...,2800000000.0,4.0,3.0,200.0,300.0,2026-02-15,Blimbing
"Sukun, Malang","RUMAH 2 LANTAI 600JUTAAN MALANG KOTA  Mulyorejo, Sukun Kota Malang  Tipe [65/72] 2 Lantai  Luas Tanah 72m2 Luas Bangunan 65m2 3 kamar Tidur  2 Kama...",660000000.0,3.0,2.0,72.0,65.0,2026-02-15,Sukun
"Dieng Tidar, Malang",Dijual Rumah Cantik Minimalis Semi Furnished di Mainroad Greenland Malang  Spesifikasi :� Luas tanah : 135 m2 Dimensi :� 9 x 15 Luas bangunan :...,2000000000.0,5.0,3.0,135.0,180.0,2026-02-15,Sukun
"Kedungkandang, Malang",Dijual Rumah Desain American Classic di Citra Garden City Kedungkandang Malang  Spesifikasi : - Legalitas SHM - Luas tanah 180 m2 - Luas bangunan 1...,3500000000.0,4.0,3.0,180.0,186.0,2026-02-15,Kedungkandang
"Villa Puncak Tidar, Malang",DIJUAL RUMAH BARU GRESS READY DI CITRALAND PUNCAK TIDAR  Luas Tanah 135 m2 (9x15) Luas Bangunan 150 m2 Bangunan 2 Lantai Kamar Tidur 2+1 Kamar Mand...,2900000000.0,2.0,3.0,135.0,150.0,2026-02-15,Sukun
"Dieng Tidar, Malang",Dijual Rumah Mewah di Istana Dieng Malang  Luas Tanah : 300 m2 (12x25) Luas Bangunan�: 500 m2 Full furnished� Listrik 4400 watt Hadap Utara SHM...,6500000000.0,4.0,3.0,300.0,500.0,2026-02-15,Sukun
"Sulfat, Malang","Rumah Dijual di Sulfat, Pandanwangi, Malang  Luas tanah 124 m2 Luas bangunan 150 m2 Kamar tidur 4+1 Kamar mandi 3 Sertifikat Hak Milik Air PDAM Had...",1700000000.0,4.0,3.0,124.0,150.0,2026-02-15,Blimbing
"Sawojajar, Malang",Dijual Rumah Bangunan Baru di Riverfront Pondasi Struktur 2 Lantai dan Sudah Didak  Spesifikasi :  - Legalitas SHM - ?L x P tanah : 10 x 15 m - ?Lu...,1800000000.0,2.0,1.0,150.0,100.0,2026-02-15,Kedungkandang
"Dieng Tidar, Malang","Dijual Rumah Di Dieng TownHouse, Malang  - rumahnya paling depan - 3 menit ke Superindo Langsep - 5 menit ke MOG  Spesifikasi Luas tanah 150 m2 Lua...",2450000000.0,3.0,2.0,150.0,125.0,2026-02-15,Sukun
"Kedungkandang, Malang",Dijual Rumah 2 Lantai di Citra Garden Buring Kedungkandang Malang  Luas Tanah 96 m2 Luas Bangunan 60 m2 Kamar Tidur 3 Kamar Mandi 2 Listrik 1300 Ai...,1100000000.0,3.0,2.0,96.0,60.0,2026-02-15,Kedungkandang
"Araya, Malang",RUMAH MEWAH FULL FURNISHED LOKASI BOULEVARD ARAYA GOLF MALANG  Spesifikasi Luas Tanah 392 m2 Luas Bangunan 360 m2 Lantai 2 Kamar Tidur 5 Kamar Mand...,6750000000.0,5.0,5.0,392.0,360.0,2026-02-15,Blimbing
